,address,city,floor,id,latitude,longitude,price,rooms,sq,year
263,Pr¹dnik Bia³y Henryka Pachoñskiego,Kraków,4,22397,50.0949773,19.92040549,478000,3,50.9,2021
264,Grzegórzki Grzegórzecka,Kraków,4,20581,50.0587885,19.9500605,419106,1,30.37,2020
265,Ursynów K³obucka,Warszawa,1,11041,52.1599734,20.99091619,775000,3,67.4,2019
266,Wola Juliana Konstantego Ordona,Warszawa,0,6787,52.2247928,20.9525803,486831,2,42.96,2021
267,¯oliborz,Warszawa,1,8352,52.2675944,20.9796975,580000,2,39.5,1955
268,Ursynów Nowoursynowska,Warszawa,5,14960,52.16658235,21.04068566,997000,3,79,2008
269,Podgórze Duchackie ul. Walerego S³awka,Kraków,3,24770,50.0242313,19.959569,539000,3,57.1,2021
270,Ursynów,Warszawa,0,16873,52.141039,21.0323214,510000,2,44,1980
271,Stare Miasto Naramowice ul. Karpia,Poznañ,0,4921,52.4449107,16.9490349,477653.65,3,66.35,2020
272,Podgórze Duchackie ul. Walerego S³awka,Kraków,0,24746,50.0242313,19.959569,449000,2,47.09,2021
273,Grunwald Górczyn,Poznañ,3,3760,52.3851547,16.880016,365000,2,46.91,2020
274,Mistrzejowice,Kraków,5,20248,50.09742625,20.00960263,380000,2,36,2020
275,Targówek,Warszawa,2,11393,52.2751918,21.0580854,430000,3,49.3,1975
276,Nowe Miasto Polanka 2,Poznañ,1,4728,52.39975875,16.95465997,365256,2,41.04,2020
277,Podgórze P³aszów,Kraków,1,22882,50.0345327,19.9754459,760000,5,79.6,2015
278,Pr¹dnik Czerwony ul. Promienistych,Kraków,1,18494,50.0858369,19.9714303,629942,4,70.78,2021
279,Wola Pañska,Warszawa,10,14071,52.230245,20.9872991,483000,2,37.2,1968
280,Praga-Po³udnie Saska Kêpa,Warszawa,1,15371,52.23280325,21.05466008,899000,3,82,1980
281,Podgórze Kazimierza Siemienowicza,Kraków,2,27360,50.0380294,19.99559565,428832,2,44.67,2023
282,Podgórze Zab³ocie,Kraków,4,22426,50.0478769,19.96136869,649000,3,61.11,2021
283,wielkopolskie,Poznañ,2,4281,52.4006632,16.91973259,406458,3,53.67,2020
284,Krowodrza ul. Obopólna,Kraków,3,21191,50.0721983,19.9064101,585000,2,53.95,1960
285,Bemowo,Warszawa,6,15189,52.2389738,20.9132881,549000,3,63.67,1980
286,Stare Miasto Naramowice ul. Karpia 27,Poznañ,2,1122,52.4445821,16.95660164,471303.8,3,72.62,2020
287,Mokotów Sadyba Na³êczowska,Warszawa,2,7987,52.1753544,21.0624219,685420,3,65.93,2022
288,Wilda Dêbiec,Poznañ,3,1594,52.3711081,16.9163707,299000,2,48,1970
289,Bie¿anów-Prokocim Bie¿anów Henryka i Karola Czeczów,Kraków,1,19869,50.0205864,20.0569504,333660.3,3,63,2022
290,Stare Miasto Naramowice,Poznañ,1,1279,52.4496489,16.9494082,289636,2,38.11,2022
291,Pr¹dnik Czerwony Dobrego Pasterza,Kraków,5,22330,50.0878647,19.9683977,649000,2,55.21,2020
292,Mistrzejowice ul. Piasta Ko³odzieja,Kraków,2,23321,50.0986433,20.0132206,497420,4,65.45,2022
293,Pr¹dnik Bia³y Stefana Banacha,Kraków,5,20762,50.1015333,19.9640995,968688,4,104.16,2021
294,Œródmieœcie Stare Miasto,Warszawa,3,7522,52.2328098,21.019067,1700000,3,127,1956
295,Bie¿anów-Prokocim Wielicka 179,Kraków,1,27912,50.0102971,20.00857,435744,2,48.96,2021
296,Zwierzyniec Jesionowa,Kraków,2,24672,50.067974,19.8748544,1254555,4,92.93,2020
297,Grunwald Górczyn Jakuba Krauthofera,Poznañ,1,4885,52.386959,16.89086747,449400,2,61.52,2021
298,Dêbniki Skotniki ul. Aleksandra Zelwerowicza,Kraków,0,27799,50.0179578,19.8790929,630000,4,75,2022
299,Bia³o³êka ul. Leona Berensona,Warszawa,1,8308,52.3246245,21.0547602,319000,2,41,2020
300,Pr¹dnik Bia³y,Kraków,0,27635,50.1035684,19.95360311,442000,3,48.5,1990
301,Bielany Chomiczówka Br¹zownicza,Warszawa,5,16633,52.2319581,21.0067249,529000,2,47,1983
302,Praga-Pó³noc Aleja Tysi¹clecia,Warszawa,4,12410,52.2542308,21.0528516,375000,3,47,2022
303,Grzegórzki D¹bie,Kraków,3,28587,50.0587985,19.9758208,495000,3,50,1964
304,Grunwald,Poznañ,3,1782,52.404212,16.882542,510840,2,59.4,1905
305,Wzgórza Krzes³awickie ul.Gustawa Morcinka,Kraków,0,26736,50.1047809,20.0362743,197028,1,25.26,2022
306,Podgórze Bagrowa,Kraków,3,29643,50.0361989,20.000282,1150000,4,86,2018
307,Pr¹dnik Czerwony Rakowice W³odkowica,Kraków,0,18796,50.0746426,19.9827054,480000,2,49.1,1962
308,Stare Miasto,Kraków,4,27451,50.0590398,19.9371683,777000,3,60.74,2008
309,Œródmieœcie,Warszawa,4,10936,52.2328098,21.019067,1384029,3,121.47,2012
310,Praga-Po³udnie Grochów Fundamentowa,Warszawa,3,17235,52.2386238,21.0818602,768000,3,63.1,2011
311,Wilanów,Warszawa,0,16884,52.1530829,21.1104411,1022750,3,82,2006
312,Ursynów K³obucka Central Park,Warszawa,4,12465,52.1599734,20.99091619,850000,3,71,2015
313,Mokotów ul. Bluszczañska,Warszawa,1,15356,52.2090378,21.0634473,798098,3,73.22,2020
314,Podgórze Duchackie Wola Duchacka,Kraków,4,27088,50.0146222,19.953758,445993.87,2,43.91,2021
315,Bemowo,Warszawa,1,15331,52.2389738,20.9132881,600000,2,59,2009
316,Grunwald,Poznañ,1,3986,52.404212,16.882542,507934,3,71.54,2021
317,Grunwald ul. Bu³garska 59,Poznañ,10,593,52.3958369,16.8627283,535264.8,3,73.1,2020
318,Dêbniki Ruczaj Obozowa,Kraków,1,18940,50.0206194,19.9145455,510000,3,59.8,2010
319,Bronowice,Kraków,0,29686,50.0833247,19.86978365,568000,3,71.92,2022
320,Ochota,Warszawa,0,17383,52.212225,20.9726299,418000,1,32,1951
321,Wilda Dolna Wilda ul. Stefana Czarnieckiego,Poznañ,1,163,52.3941575,16.9162342,422280,1,46,2022
322,Nowa Huta Czy¿yny ul. WoŸniców,Kraków,4,26101,50.0469432,19.99715344,586150,3,61.7,2022
323,Ursus Gierdziejewskiego,Warszawa,1,12672,52.1993842,20.8787826,478000,3,61.95,2022
324,Mistrzejowice os. Piastów,Kraków,1,19509,50.1012069,20.0173643,699000,4,72.31,2020
325,Stare Miasto Naramowice,Poznañ,1,272,52.4496489,16.9494082,231907,1,26.81,2022
326,Pr¹dnik Czerwony ul. Zenona Klemensiewicza,Kraków,0,26289,50.0814925,19.9500226,226100,1,15.74,2021
327,Mistrzejowice ul. Piasta Ko³odzieja,Kraków,0,23270,50.0986433,20.0132206,398320,2,49.79,2022
328,Mokotów Siekierki ul. Bluszczañska,Warszawa,2,10395,52.2090378,21.0634473,530000,2,44.17,2009
329,Krowodrza,Kraków,2,19238,50.07087985,19.91656312,1050000,4,81,1939
330,Œródmieœcie ul. Solec,Warszawa,3,7071,52.2337064,21.0281295,2600000,4,130,2017
331,Bia³o³êka ul. K¹ty Grodziskie,Warszawa,2,12303,52.3246245,21.0547602,389649,3,53.56,2021
332,Wilanów Urodzajna,Warszawa,1,6436,52.1692344,21.0789978,2800000,4,178.8,2005
333,Grzegórzki Stanis³awa Lema,Kraków,1,27612,50.06772015,19.99154901,623000,3,63.28,2021
334,Nowa Huta Czy¿yny ul. WoŸniców,Kraków,1,26123,50.0469432,19.99715344,459700,2,45.97,2022
335,Nowa Huta Czy¿yny Nowohucka 46,Kraków,2,30105,50.0558029,19.9993305,553755,3,63.65,2022
336,Wola,Warszawa,0,14903,52.2362379,20.9547815,521367,2,47.45,2021
337,Bia³o³êka Kobia³ka Rossiniego,Warszawa,0,6950,52.3434224,21.0517575,350000,2,39.07,2014
338,Œródmieœcie,Warszawa,3,7967,52.2328098,21.019067,1390000,4,101,1965
339,Œródmieœcie,Warszawa,10,14034,52.2328098,21.019067,624987,2,44,1970
340,Ochota,Warszawa,4,11860,52.212225,20.9726299,319000,1,23,1967
341,Pr¹dnik Czerwony,Kraków,0,29326,50.0859419,19.96660061,570250,4,92.03,2020
342,Ursynów Hawajska,Warszawa,7,11449,52.1502252,21.0408109,539000,2,49,1982
343,Nowe Miasto Malta ul. Katowicka,Poznañ,4,4865,52.3973449,16.9619394,689100,4,91.88,2022
344,Ursynów,Warszawa,2,7431,52.141039,21.0323214,890000,4,85,1978
345,Wola,Warszawa,2,14104,52.2362379,20.9547815,450000,1,42,1963
346,Praga-Po³udnie Goc³aw Tadeusza Rechniewskiego,Warszawa,0,11797,52.225504,21.1034406,460000,2,46,1990
347,Wilda Dolna Wilda ul. Stefana Czarnieckiego,Poznañ,5,2300,52.3941575,16.9162342,737422.2,3,73.89,2022
348,Wilanów,Warszawa,0,12409,52.1530829,21.1104411,449000,3,59,2022
349,Praga-Po³udnie ul. Osiecka 57,Warszawa,1,15537,52.24078885,21.10614216,639999,3,66.16,2020
350,Nowe Miasto Malta ul. Katowicka,Poznañ,1,5680,52.3973449,16.9619394,913220,6,130.46,2022
351,Bia³o³êka Vincenza Belliniego,Warszawa,2,11431,52.3449263,21.0492064,399000,2,32,2018
352,Zwierzyniec Piotra Borowego,Kraków,2,26943,50.0469432,19.99715344,535000,1,53,2000
353,Stare Miasto Naramowice ul. Karpia,Poznañ,3,2617,52.4449107,16.9490349,435800.5,4,68.63,2020
354,Bie¿anów-Prokocim Malachitowa,Kraków,1,20865,50.0190594,20.0536229,333500,3,63,2022
355,Dêbniki Ruczaj Chmieleniec,Kraków,2,24965,50.0204807,19.8980137,425000,2,48.4,2006
356,Mistrzejowice ul. Piasta Ko³odzieja,Kraków,9,18345,50.0986433,20.0132206,431910,3,47.99,2020
357,Nowa Huta Czy¿yny ul. Centralna,Kraków,1,21823,50.0635686,20.0037147,606606.73,4,83.1,2022
358,Bemowo ul. Kluczborska,Warszawa,0,7656,52.2429166,20.9226691,660000,2,58.7,2002
359,Targówek,Warszawa,9,17193,52.2751918,21.0580854,600000,4,70.5,1980
360,Podgórze Przewóz Przewóz,Kraków,1,20381,50.0435196,20.0712999,460000,2,38,2015
361,Œródmieœcie,Warszawa,2,18014,52.2328098,21.019067,475000,2,35,1952
362,ma³opolskie,Kraków,4,24043,50.0619474,19.9368564,529000,3,62.45,2021
363,Wola,Warszawa,0,12726,52.2362379,20.9547815,550000,3,54,1964
364,Stare Miasto Naramowice,Poznañ,4,990,52.4496489,16.9494082,295353,2,38.11,2022
365,Wola,Warszawa,3,6571,52.2362379,20.9547815,435000,2,38,1977
366,Nowe Miasto Malta,Poznañ,1,489,52.40739345,16.97946707,250400,1,31.3,2021
367,Grzegórzki Stanis³awa Lema,Kraków,3,29788,50.06772015,19.99154901,844658,4,78.94,2021
368,Bemowo ul. Drogomilska,Warszawa,0,18216,52.2302434,20.9137087,575000,3,67.6,1980
369,Bia³o³êka Belliniego,Warszawa,1,12065,52.3449263,21.0492064,375000,2,37,2017
370,Praga-Pó³noc ul. Grajewska,Warszawa,3,9961,52.2607383,21.0600114,800000,3,74,1927
371,Œródmieœcie Zygmunta S³omiñskiego,Warszawa,0,15939,52.25477,20.9851946,709302,3,62.74,2021
372,Grunwald Górczyn ul. Ceglana,Poznañ,1,3522,52.3709933,16.8631459,679432,3,65.33,2020
373,Nowe Miasto Rataje,Poznañ,3,1271,52.3901295,16.9535909,309000,2,36.4,2021
374,Mistrzejowice os. Mistrzejowice,Kraków,8,20918,50.09497745,19.99620903,576000,4,71.59,1991
375,Je¿yce Stanis³awa Szczepanowskiego,Poznañ,0,2902,52.4188529,16.8976818,402324,2,52.33,2021
376,Dêbniki Kliny-Zacisze,Kraków,2,20288,50.00969645,19.9059018,630000,3,64,2020
377,Pr¹dnik Bia³y Stefana Banacha,Kraków,4,24532,50.1015333,19.9640995,968502,5,104.14,2020
378,Grzegórzki Topolowa,Kraków,1,27641,50.0663586,19.9566114,1100000,3,79,1920
379,Praga-Po³udnie ul. Wojciecha Chrzanowskiego,Warszawa,0,10069,52.252529,21.0762713,525000,2,44.26,2016
380,Targówek,Warszawa,4,7268,52.2751918,21.0580854,352500,2,37.5,1968
381,Praga-Po³udnie ul. Miñska 25c,Warszawa,2,9521,52.2498237,21.0589502,375000,1,25,2014
382,Pr¹dnik Bia³y Zieliñska,Kraków,0,20074,50.0960701,19.9318655,442000,3,48,1980
383,Mokotów ul. Augustówka,Warszawa,2,17803,52.18626545,21.07232247,325000,1,29,2003
384,Nowa Huta Os. S³oneczne,Kraków,1,21647,50.0771546,20.0393941,255000,1,20.37,1970
385,Podgórze Zab³ocie,Kraków,4,26856,50.0478769,19.96136869,429000,2,34.73,2021
386,Mistrzejowice Piasta Ko³odzieja,Kraków,3,27560,50.0986433,20.0132206,635000,3,63.51,2020
387,Podgórze Duchackie Wola Duchacka,Kraków,5,27087,50.0146222,19.953758,430636.8,2,40.78,2021
388,Œródmieœcie Œródmieœcie Pó³nocne ul. Œwiêtokrzyska 16,Warszawa,5,11313,52.2353714,21.0105726,1410500,4,92,1950
389,Weso³a Stara Mi³osna,Warszawa,0,10274,52.224792,21.2251737,432000,2,38,2018
390,Wawer Radoœæ,Warszawa,0,11441,52.1857228,21.1871497,1000000,5,154,2012
391,Praga-Pó³noc Jagielloñska,Warszawa,4,6640,52.2512338,21.0349704,429000,2,39,1985
392,Je¿yce Podolany Strzeszyñska,Poznañ,3,2585,52.4536483,16.8849986,489000,3,63,2012
393,Œródmieœcie ul. Grzybowska,Warszawa,10,8119,52.2357458,20.9937207,550000,2,38.8,1968
394,Wola Moczyd³o,Warszawa,1,11053,52.2341135,20.95388295,585000,3,54,1960
395,Je¿yce Winiary Pi¹tkowska,Poznañ,3,2101,52.4006632,16.91973259,479118,3,56.7,2021
396,Mistrzejowice ul. Piasta Ko³odzieja,Kraków,4,23357,50.0986433,20.0132206,478629,3,59.09,2022
397,Dêbniki Kliny-Zacisze bpa. A. Ma³ysiaka,Kraków,3,29801,49.9988318,19.8938784,456987,3,66.23,2021
398,Podgórze Józefiñska,Kraków,2,20831,50.0456768,19.9530885,780000,3,57,1900
399,Mokotów Stegny Marsylska,Warszawa,8,9718,52.1755894,21.0513959,783900,4,67,1975
400,Œródmieœcie,Warszawa,1,15240,52.2328098,21.019067,2750000,5,169.4,1930
401,Nowe Miasto Malta ul. Katowicka,Poznañ,5,4757,52.3973449,16.9619394,308750,2,32.5,2022
402,Krowodrza Œwiêtokrzyska,Kraków,4,28586,50.07562685,19.92872775,889497,3,66.42,2020
403,Mokotów,Warszawa,5,16627,52.1939874,21.0457809,530000,3,57.6,1970
404,Mistrzejowice Piasta Ko³odzieja,Kraków,0,22194,50.0986433,20.0132206,512694,4,65.73,2020
405,Pr¹dnik Bia³y,Kraków,10,20001,50.1035684,19.95360311,390000,3,45.5,1983
406,Bielany Chomiczówka,Warszawa,10,8816,52.2774333,20.90687508,520000,3,64,1976
407,Bronowice Bronowicka,Kraków,5,20271,50.0778251,19.90068099,480000,3,45,1974
408,Mokotów,Warszawa,4,8175,52.1939874,21.0457809,539000,3,48.49,1968
409,Zwierzyniec Bielany ul. Ksiêcia Józefa,Kraków,0,22024,50.0462733,19.8721668,458000,2,51.48,2021
410,Nowe Miasto Malta ul. Katowicka,Poznañ,2,5764,52.3973449,16.9619394,666130,4,91.88,2022
411,Bielany ul. Klaudyny,Warszawa,10,12512,52.2829871,20.97379815,650000,3,60,1980
412,Stare Miasto Pi¹tkowo ul. Teofila Mateckiego,Poznañ,1,3747,52.4611954,16.8977153,412148,3,54.23,2022
413,Dêbniki,Kraków,0,27123,50.0518611,19.9270367,921548,3,51.2,2019
414,Wzgórza Krzes³awickie ul.Gustawa Morcinka,Kraków,1,26641,50.1047809,20.0362743,270013,2,38.03,2022
415,Stare Miasto Wilczak Wilczak 16 A,Poznañ,0,6168,52.4300916,16.95147258,278308,1,33.94,2020
416,Ochota,Warszawa,0,17184,52.212225,20.9726299,1150000,4,90,2002
417,Œródmieœcie,Warszawa,2,8636,52.2328098,21.019067,475500,1,35,1953
418,Pr¹dnik Bia³y Górka Narodowa Stefana Banacha,Kraków,3,24338,50.1015333,19.9640995,399000,2,40.71,2021
419,Grzegórzki Kazimierza Kordylewskiego,Kraków,2,28570,50.0603359,19.9623163,629000,2,47.13,2009
420,Nowe Miasto Malta abpa Walentego Dymka,Poznañ,0,1240,52.3938613,16.9910647,264208,1,26.96,2020
421,¯oliborz,Warszawa,2,9422,52.2675944,20.9796975,1041456,3,66.76,2014
422,Grzegórzki al. Pokoju,Kraków,2,22062,50.0589305,19.9762323,660000,3,70,1965
423,Œródmieœcie Emilii Plater,Warszawa,3,11060,52.2268815,21.00522188,1390000,4,101,1965
424,Mokotów Wyglêdów,Warszawa,7,9719,52.19513205,20.99645278,404000,1,29.6,1973
425,Wilda Dêbiec,Poznañ,2,4236,52.3711081,16.9163707,196000,1,22.24,1983
426,Pr¹dnik Czerwony ul. Zenona Klemensiewicza,Kraków,0,29282,50.0814925,19.9500226,225803,1,15.38,2021
427,Bronowice Stañczyka,Kraków,8,21372,50.0788285,19.8942504,475000,2,40.88,2021
428,Praga-Po³udnie,Warszawa,1,9384,52.2373961,21.0712578,1160000,3,78,2010
429,Bielany ul. Marymoncka,Warszawa,7,6333,52.30015375,20.94464226,325000,1,27,1969
430,Œródmieœcie Powiœle Juliana Smulikowskiego,Warszawa,3,15895,52.2375043,21.0315428,2974800,4,123.95,2020
431,Nowa Huta Czy¿yny Kamionka,Kraków,0,20855,50.0647613,20.0099164,375700,2,44,2022
432,Bemowo,Warszawa,0,8186,52.2389738,20.9132881,2150000,4,135.16,2007
433,Mokotów Kataloñska,Warszawa,9,11895,52.1750539,21.0535694,329000,1,31,1979
434,Grunwald £awica Bu³garska,Poznañ,4,2505,52.4041619,16.8668109,354123,3,48.51,1962
435,Zwierzyniec Królowej Jadwigi,Kraków,2,29598,50.0550023,19.908853,915000,4,92,2019
436,Stare Miasto Bonerowska,Kraków,4,28121,50.059063,19.9457319,490000,2,41.5,1910
437,Wilanów Adama Branickiego,Warszawa,2,6842,52.154572,21.0706211,659000,2,60.08,2010
438,Bielany,Warszawa,5,16189,52.2776126,20.9472054,640000,3,58,2008
439,Praga-Po³udnie,Warszawa,3,12291,52.2373961,21.0712578,1047750,4,95.25,2021
440,Dêbniki Rzemieœlnicza,Kraków,6,23934,50.0469432,19.99715344,599000,2,44.39,2021
441,Ursus Dzieci Warszawy,Warszawa,0,11091,52.1906514,20.9125341,569000,3,70,2009
442,Krowodrza £obzów Wroc³awska,Kraków,4,28210,50.0782971,19.9236467,335000,1,29.45,1930
443,Mokotów Przestronne. Sypialnia a¿ 14m2. Atrakcyjny system p³atnoœci>>,Warszawa,2,15171,52.2319581,21.0067249,539960,2,48.4,2022
444,Ochota ul. Budki Szczêœliwickie,Warszawa,0,7134,52.2319581,21.0067249,799000,3,66.66,2020
445,Krowodrza Adama Vetulaniego,Kraków,0,22511,50.0947269,19.9247728,280000,1,25.51,2021
446,Nowa Huta Czy¿yny,Kraków,1,22255,50.0816349,20.01649071,358000,1,34,2015
447,Ursynów ul. Jana Cybisa 6,Warszawa,3,7749,52.1552102,21.0225675,639000,4,80.24,1988
448,Grzegórzki Aleja Pokoju,Kraków,3,28515,50.0589305,19.9762323,495000,3,50,1968
449,Mokotów Sadyba Jana III Sobieskiego,Warszawa,1,10900,52.2174171,21.0354469,514350,2,38.1,1973
450,Krowodrza Krowoderskich Zuchów,Kraków,3,26253,50.08492885,19.9314306,599000,4,64,1970
451,Podgórze Stanis³awa Mitery,Kraków,3,28574,50.0387673,19.9403193,435000,2,52.67,1952
452,£agiewniki-Borek Fa³êcki ul. ¯ywiecka,Kraków,3,20720,50.014117,19.9179187,647000,3,67,2020
453,Bieñczyce Osiedle Jagielloñskie,Kraków,0,23820,50.06165525,19.93365859,360000,2,43,1970
454,Stare Miasto Centrum ul. Mieczys³awa Niedzia³kowskiego,Poznañ,0,3752,52.3993455,16.9246072,707200,4,83.2,2020
455,Bia³o³êka Tarchomin ul. Odkryta,Warszawa,4,9423,52.3275351,20.93668,460000,2,49,2005
456,Ursynów Natolin,Warszawa,7,7137,52.1402821,21.0563452,729000,3,58,2006
457,£agiewniki-Borek Fa³êcki,Kraków,1,20518,50.0199633,19.9294446,690000,3,63,2020
458,Zwierzyniec Salwator,Kraków,0,19686,50.0550023,19.908853,1515000,4,95,2019
459,Wola Muranów Dzielna,Warszawa,4,12537,52.2467494,20.9931038,575000,2,48.96,1954
460,Nowe Miasto Rataje,Poznañ,2,55,52.3901295,16.9535909,314029,2,37.46,2022
461,Zwierzyniec Wola Justowska,Kraków,0,29440,50.0650619,19.877649,1104000,4,175,2014
462,Wola Pañska,Warszawa,3,8320,52.230245,20.9872991,960750,2,52.5,2010
463,Œródmieœcie Powiœle Solec,Warszawa,6,15911,52.2310219,21.0374508,1690000,2,80,1939
464,Mistrzejowice,Kraków,1,25972,50.09742625,20.00960263,354351,2,40.73,2022
465,Nowe Miasto Malta ul. Katowicka,Poznañ,3,5781,52.3973449,16.9619394,443362.5,3,50.67,2022
466,Bia³o³êka Berensona Leona,Warszawa,0,15292,52.3246245,21.0547602,395568,3,55,2021
467,Wilanów ul. Sarmacka,Warszawa,1,13877,52.1656517,21.0767961,1153400,3,89.4,2006
468,Nowe Miasto Malta ul. Katowicka,Poznañ,1,5714,52.3973449,16.9619394,632380,4,90.34,2022
469,Nowe Miasto Sarnia,Poznañ,0,4468,52.4127025,17.0427606,420000,2,71.38,2019
470,Wzgórza Krzes³awickie,Kraków,0,25483,50.0984135,20.09201112,341500,2,34.2,2019
471,Praga-Po³udnie Ludwika Micha³a Paca,Warszawa,4,7531,52.249132,21.0786689,470000,4,74,1956
472,Grzegórzki ul. Fabryczna,Kraków,4,28910,50.058444,19.9702351,529540,1,36.52,2021
473,Ursynów,Warszawa,1,16567,52.141039,21.0323214,1200000,4,91,1988
474,Grzegórzki ul. Grzegórzecka,Kraków,3,28681,50.0587885,19.9500605,464702,1,34.94,2020
475,Mistrzejowice Piasta Ko³odzieja,Kraków,1,22478,50.0986433,20.0132206,457725,3,61.03,2022
476,Bie¿anów-Prokocim Bie¿anów,Kraków,1,28006,50.0128958,20.0258584,538000,3,66,2005
477,Ursus,Warszawa,4,15962,52.1960985,20.8828989,989000,3,75.6,2001
478,Wola Juliana Konstantego Ordona,Warszawa,1,6498,52.2247928,20.9525803,772526,4,83.32,2021
479,Podgórze P³aszów,Kraków,4,25824,50.0345327,19.9754459,501000,3,56.74,2022
480,Wola Ordona,Warszawa,5,12151,52.2247928,20.9525803,436000,2,36.5,2022
481,Wzgórza Krzes³awickie ul. Gustawa Morcinka,Kraków,0,25010,50.1047809,20.0362743,360528,3,48.72,2020
482,Mokotów Œródziemnomorska,Warszawa,2,16487,52.2319581,21.0067249,959000,3,74,2019
483,wielkopolskie,Poznañ,1,878,52.4006632,16.91973259,432500,2,51.2,2021
484,Mokotów ul. Domaniewska 34B,Warszawa,2,9259,52.1839266,21.008725,428100,1,29.8,2022
485,Podgórze ul. Stanis³awa Klimeckiego,Kraków,2,24894,50.0492242,19.9703793,469000,2,38.97,2021
486,Bia³o³êka ul. K¹ty Grodziskie,Warszawa,2,13566,52.3246245,21.0547602,408054,2,57.88,2021
487,Stare Miasto Naramowice ul. Czarnucha,Poznañ,3,1966,52.4499763,16.9527562,534562.7,3,75.61,2020
488,Ursynów,Warszawa,1,17582,52.141039,21.0323214,999000,5,163.2,2000
489,Je¿yce Podolany ul. Jasielska,Poznañ,4,5310,52.4425069,16.8935656,541630.5,4,88.07,2021
490,Bielany Stare Bielany Aleja Zjednoczenia,Warszawa,2,6629,52.2838591,20.9555968,560000,2,52,1955
491,Wilda,Poznañ,1,3076,52.3897748,16.9174381,189000,2,26,1905
492,Bie¿anów-Prokocim ul. Ma³a Góra,Kraków,2,18311,50.0068653,20.0196406,438252,3,52.34,2021
493,Podgórze Duchackie Wola Duchacka,Kraków,2,22261,50.0146222,19.953758,540594,3,66.74,2021
494,Grzegórzki ul. p³k. Francesco Nullo,Kraków,8,28795,50.0469432,19.99715344,492184,1,36.19,2022
495,Nowe Miasto Rataje £acina,Poznañ,6,2372,52.3968243,16.9609927,596970,4,66.31,2022
496,Bia³o³êka,Warszawa,0,15439,52.3196649,21.0211773,320251,1,29.93,2021
497,Mokotów Dolny Mokotów,Warszawa,4,9979,52.1964999,21.0463338,498000,1,33.48,1960
498,Grunwald Jeleniogórska,Poznañ,2,4840,52.394455,16.8437222,649000,4,70.17,2015
499,Krowodrza Krowoderskich Zuchów,Kraków,4,24616,50.08492885,19.9314306,540000,5,67,1980
500,Je¿yce ul. Polna,Poznañ,1,131,49.9752426,19.0947117,435000,3,56.4,1962
501,Podgórze Duchackie Wola Duchacka Czarnogórska,Kraków,3,28561,50.0197183,19.9709187,449000,3,53,1980
502,Mokotów ul. Bokserska,Warszawa,0,6348,52.1696586,20.9970149,399000,1,32.37,2022
503,Stare Miasto Pi¹tkowo os. Stefana Batorego,Poznañ,1,1233,52.424027,16.7207052,460000,3,55.3,1997
504,Nowa Huta Czy¿yny Nowohucka 46,Kraków,3,23894,50.0558029,19.9993305,341200,2,34.12,2022
505,Stare Miasto Kleparz,Kraków,1,19258,50.0700397,19.9419902,1053910,3,87.1,1930
506,Krowodrza Pr¹dnicka,Kraków,1,28223,50.0882793,19.9389231,890460,3,65.96,2016
507,Je¿yce Bonin Turkusowa,Poznañ,2,2207,52.4318662,16.9058054,345000,2,47,1985
508,Mokotów Stegny,Warszawa,9,18279,52.18897335,21.03984743,334000,1,31,1979
509,£agiewniki-Borek Fa³êcki Borek Fa³êcki ¯ywiecka,Kraków,0,28124,50.014117,19.9179187,899000,3,82,2019
510,Je¿yce Adama Mickiewicza,Poznañ,1,5493,52.4097878,16.9108509,991749.5,3,110.81,2020
511,Mokotów ul. Domaniewska 34B,Warszawa,5,9325,52.1839266,21.008725,454800,1,30.07,2022
512,Mistrzejowice ul. Piasta Ko³odzieja,Kraków,1,23306,50.0986433,20.0132206,450528,3,57.76,2022
